pi,s,R,A,D,C,B,Phat,WI
0.900,0.750,0.513,0.100,0.000,0.144,0.085,0.51157,0.06131
0.900,0.750,0.513,0.100,0.000,0.144,0.090,0.51180,0.06255
0.900,0.750,0.513,0.100,0.000,0.144,0.095,0.51202,0.06380
0.900,0.750,0.513,0.100,0.000,0.144,0.100,0.51224,0.06505
0.900,0.750,0.513,0.100,0.000,0.149,-0.100,0.50294,0.01512
0.900,0.750,0.513,0.100,0.000,0.149,-0.095,0.50318,0.01637
0.900,0.750,0.513,0.100,0.000,0.149,-0.090,0.50342,0.01762
0.900,0.750,0.513,0.100,0.000,0.149,-0.085,0.50366,0.01887
0.900,0.750,0.513,0.100,0.000,0.149,-0.079,0.50390,0.02012
0.900,0.750,0.513,0.100,0.000,0.149,-0.074,0.50414,0.02137
0.900,0.750,0.513,0.100,0.000,0.149,-0.069,0.50438,0.02261
0.900,0.750,0.513,0.100,0.000,0.149,-0.064,0.50461,0.02386
0.900,0.750,0.513,0.100,0.000,0.149,-0.059,0.50485,0.02511
0.900,0.750,0.513,0.100,0.000,0.149,-0.054,0.50509,0.02636
0.900,0.750,0.513,0.100,0.000,0.149,-0.049,0.50532,0.02761
0.900,0.750,0.513,0.100,0.000,0.149,-0.044,0.50556,0.02885
0.900,0.750,0.513,0.100,0.000,0.149,-0.038,0.50579,0.03010
0.900,0.750,0.513,0.100,0.000,0.149,-0.033,0.50603,0.03135
0.900,0.750,0.513,0.100,0.000,0.149,-0.028,0.50626,0.03260
0.900,0.750,0.513,0.100,0.000,0.149,-0.023,0.50650,0.03385
0.900,0.750,0.513,0.100,0.000,0.149,-0.018,0.50673,0.03510
0.900,0.750,0.513,0.100,0.000,0.149,-0.013,0.50697,0.03634
0.900,0.750,0.513,0.100,0.000,0.149,-0.008,0.50720,0.03759
0.900,0.750,0.513,0.100,0.000,0.149,-0.003,0.50743,0.03884
0.900,0.750,0.513,0.100,0.000,0.149,0.003,0.50766,0.04009
0.900,0.750,0.513,0.100,0.000,0.149,0.008,0.50789,0.04134
0.900,0.750,0.513,0.100,0.000,0.149,0.013,0.50813,0.04258
0.900,0.750,0.513,0.100,0.000,0.149,0.018,0.50836,0.04383
0.900,0.750,0.513,0.100,0.000,0.149,0.023,0.50859,0.04508
0.900,0.750,0.513,0.100,0.000,0.149,0.028,0.50882,0.04633
0.900,0.750,0.513,0.100,0.000,0.149,0.033,0.50905,0.04758
0.900,0.750,0.513,0.100,0.000,0.149,0.038,0.50928,0.04882
0.900,0.750,0.513,0.100,0.000,0.149,0.044,0.50950,0.05007
0.900,0.750,0.513,0.100,0.000,0.149,0.049,0.50973,0.05132
0.900,0.750,0.513,0.100,0.000,0.149,0.054,0.50996,0.05257
0.900,0.750,0.513,0.100,0.000,0.149,0.059,0.51019,0.05382
0.900,0.750,0.513,0.100,0.000,0.149,0.064,0.51041,0.05507
0.900,0.750,0.513,0.100,0.000,0.149,0.069,0.51064,0.05631
0.900,0.750,0.513,0.100,0.000,0.149,0.074,0.51087,0.05756
0.900,0.750,0.513,0.100,0.000,0.149,0.079,0.51109,0.05881
0.900,0.750,0.513,0.100,0.000,0.149,0.085,0.51132,0.06006
0.900,0.750,0.513,0.100,0.000,0.149,0.090,0.51154,0.06131
0.900,0.750,0.513,0.100,0.000,0.149,0.095,0.51177,0.06255
0.900,0.750,0.513,0.100,0.000,0.149,0.100,0.51199,0.06380
0.900,0.750,0.513,0.100,0.000,0.154,-0.100,0.50270,0.01388
0.900,0.750,0.513,0.100,0.000,0.154,-0.095,0.50294,0.01512
0.900,0.750,0.513,0.100,0.000,0.154,-0.090,0.50318,0.01637
0.900,0.750,0.513,0.100,0.000,0.154,-0.085,0.50342,0.01762
0.900,0.750,0.513,0.100,0.000,0.154,-0.079,0.50365,0.01887
0.900,0.750,0.513,0.100,0.000,0.154,-0.074,0.50389,0.02012
0.900,0.750,0.513,0.100,0.000,0.154,-0.069,0.50413,0.02137
0.900,0.750,0.513,0.100,0.000,0.154,-0.064,0.50437,0.02261
0.900,0.750,0.513,0.100,0.000,0.154,-0.059,0.50460,0.02386
0.900,0.750,0.513,0.100,0.000,0.154,-0.054,0.50484,0.02511
0.900,0.750,0.513,0.100,0.000,0.154,-0.049,0.50508,0.02636
0.900,0.750,0.513,0.100,0.000,0.154,-0.044,0.50531,0.02761
0.900,0.750,0.513,0.100,0.000,0.154,-0.038,0.50555,0.02885
0.900,0.750,0.513,0.100,0.000,0.154,-0.033,0.50578,0.03010
0.900,0.750,0.513,0.100,0.000,0.154,-0.028,0.50602,0.03135
0.900,0.750,0.513,0.100,0.000,0.154,-0.023,0.50625,0.03260
0.900,0.750,0.513,0.100,0.000,0.154,-0.018,0.50648,0.03385
0.900,0.750,0.513,0.100,0.000,0.154,-0.013,0.50672,0.03510
0.900,0.750,0.513,0.100,0.000,0.154,-0.008,0.50695,0.03634
0.900,0.750,0.513,0.100,0.000,0.154,-0.003,0.50718,0.03759
0.900,0.750,0.513,0.100,0.000,0.154,0.003,0.50741,0.03884
0.900,0.750,0.513,0.100,0.000,0.154,0.008,0.50765,0.04009
0.900,0.750,0.513,0.100,0.000,0.154,0.013,0.50788,0.04134
0.900,0.750,0.513,0.100,0.000,0.154,0.018,0.50811,0.04258
0.900,0.750,0.513,0.100,0.000,0.154,0.023,0.50834,0.04383
0.900,0.750,0.513,0.100,0.000,0.154,0.028,0.50857,0.04508
0.900,0.750,0.513,0.100,0.000,0.154,0.033,0.50880,0.04633
0.900,0.750,0.513,0.100,0.000,0.154,0.038,0.50903,0.04758
0.900,0.750,0.513,0.100,0.000,0.154,0.044,0.50925,0.04882
0.900,0.750,0.513,0.100,0.000,0.154,0.049,0.50948,0.05007
0.900,0.750,0.513,0.100,0.000,0.154,0.054,0.50971,0.05132
0.900,0.750,0.513,0.100,0.000,0.154,0.059,0.50994,0.05257
0.900,0.750,0.513,0.100,0.000,0.154,0.064,0.51017,0.05382
0.900,0.750,0.513,0.100,0.000,0.154,0.069,0.51039,0.05507
0.900,0.750,0.513,0.100,0.000,0.154,0.074,0.51062,0.05631
0.900,0.750,0.513,0.100,0.000,0.154,0.079,0.51084,0.05756
0.900,0.750,0.513,0.100,0.000,0.154,0.085,0.51107,0.05881
0.900,0.750,0.513,0.100,0.000,0.154,0.090,0.51130,0.06006
0.900,0.750,0.513,0.100,0.000,0.154,0.095,0.51152,0.06131
0.900,0.750,0.513,0.100,0.000,0.154,0.100,0.51174,0.06255
0.900,0.750,0.513,0.100,0.000,0.159,-0.100,0.50245,0.01263
0.900,0.750,0.513,0.100,0.000,0.159,-0.095,0.50269,0.01388
0.900,0.750,0.513,0.100,0.000,0.159,-0.090,0.50293,0.01512
0.900,0.750,0.513,0.100,0.000,0.159,-0.085,0.50317,0.01637
0.900,0.750,0.513,0.100,0.000,0.159,-0.079,0.50341,0.01762
0.900,0.750,0.513,0.100,0.000,0.159,-0.074,0.50365,0.01887
0.900,0.750,0.513,0.100,0.000,0.159,-0.069,0.50388,0.02012
0.900,0.750,0.513,0.100,0.000,0.159,-0.064,0.50412,0.02137
0.900,0.750,0.513,0.100,0.000,0.159,-0.059,0.50436,0.02261
0.900,0.750,0.513,0.100,0.000,0.159,-0.054,0.50459,0.02386
0.900,0.750,0.513,0.100,0.000,0.159,-0.049,0.50483,0.02511
0.900,0.750,0.513,0.100,0.000,0.159,-0.044,0.50507,0.02636
0.900,0.750,0.513,0.100,0.000,0.159,-0.038,0.50530,0.02761
0.900,0.750,0.513,0.100,0.000,0.159,-0.033,0.50554,0.02885
0.900,0.750,0.513,0.100,0.000,0.159,-0.028,0.50577,0.03010
0.900,0.750,0.513,0.100,0.000,0.159,-0.023,0.50600,0.03135
0.900,0.750,0.513,0.100,0.000,0.159,-0.018,0.50624,0.03260
0.900,0.750,0.513,0.100,0.000,0.159,-0.013,0.50647,0.03385
0.900,0.750,0.513,0.100,0.000,0.159,-0.008,0.50670,0.03510
0.900,0.750,0.513,0.100,0.000,0.159,-0.003,0.50693,0.03634
0.900,0.750,0.513,0.100,0.000,0.159,0.003,0.50717,0.03759
0.900,0.750,0.513,0.100,0.000,0.159,0.008,0.50740,0.03884
0.900,0.750,0.513,0.100,0.000,0.159,0.013,0.50763,0.04009
0.900,0.750,0.513,0.100,0.000,0.159,0.018,0.50786,0.04134
0.900,0.750,0.513,0.100,0.000,0.159,0.023,0.50809,0.04258
0.900,0.750,0.513,0.100,0.000,0.159,0.028,0.50832,0.04383
0.900,0.750,0.513,0.100,0.000,0.159,0.033,0.50855,0.04508
0.900,0.750,0.513,0.100,0.000,0.159,0.038,0.50878,0.04633
0.900,0.750,0.513,0.100,0.000,0.159,0.044,0.50901,0.04758
0.900,0.750,0.513,0.100,0.000,0.159,0.049,0.50924,0.04882
0.900,0.750,0.513,0.100,0.000,0.159,0.054,0.50946,0.05007
0.900,0.750,0.513,0.100,0.000,0.159,0.059,0.50969,0.05132
0.900,0.750,0.513,0.100,0.000,0.159,0.064,0.50992,0.05257
0.900,0.750,0.513,0.100,0.000,0.159,0.069,0.51014,0.05382
0.900,0.750,0.513,0.100,0.000,0.159,0.074,0.51037,0.05507
0.900,0.750,0.513,0.100,0.000,0.159,0.079,0.51060,0.05631
0.900,0.750,0.513,0.100,0.000,0.159,0.085,0.51082,0.05756
0.900,0.750,0.513,0.100,0.000,0.159,0.090,0.51105,0.05881
0.900,0.750,0.513,0.100,0.000,0.159,0.095,0.51127,0.06006
0.900,0.750,0.513,0.100,0.000,0.159,0.100,0.51150,0.06131
0.900,0.750,0.513,0.100,0.000,0.164,-0.100,0.50221,0.01138
0.900,0.750,0.513,0.100,0.000,0.164,-0.095,0.50245,0.01263
0.900,0.750,0.513,0.100,0.000,0.164,-0.090,0.50268,0.01388
0.900,0.750,0.513,0.100,0.000,0.164,-0.085,0.50292,0.01512
0.900,0.750,0.513,0.100,0.000,0.164,-0.079,0.50316,0.01637
0.900,0.750,0.513,0.100,0.000,0.164,-0.074,0.50340,0.01762
0.900,0.750,0.513,0.100,0.000,0.164,-0.069,0.50364,0.01887
0.900,0.750,0.513,0.100,0.000,0.164,-0.064,0.50387,0.02012
0.900,0.750,0.513,0.100,0.000,0.164,-0.059,0.50411,0.02137
0.900,0.750,0.513,0.100,0.000,0.164,-0.054,0.50435,0.02261
0.900,0.750,0.513,0.100,0.000,0.164,-0.049,0.50458,0.02386
0.900,0.750,0.513,0.100,0.000,0.164,-0.044,0.50482,0.02511
0.900,0.750,0.513,0.100,0.000,0.164,-0.038,0.50505,0.02636
0.900,0.750,0.513,0.100,0.000,0.164,-0.033,0.50529,0.02761
0.900,0.750,0.513,0.100,0.000,0.164,-0.028,0.50552,0.02885
0.900,0.750,0.513,0.100,0.000,0.164,-0.023,0.50576,0.03010
0.900,0.750,0.513,0.100,0.000,0.164,-0.018,0.50599,0.03135
0.900,0.750,0.513,0.100,0.000,0.164,-0.013,0.50622,0.03260
0.900,0.750,0.513,0.100,0.000,0.164,-0.008,0.50646,0.03385
0.900,0.750,0.513,0.100,0.000,0.164,-0.003,0.50669,0.03510
0.900,0.750,0.513,0.100,0.000,0.164,0.003,0.50692,0.03634
0.900,0.750,0.513,0.100,0.000,0.164,0.008,0.50715,0.03759
0.900,0.750,0.513,0.100,0.000,0.164,0.013,0.50738,0.03884
0.900,0.750,0.513,0.100,0.000,0.164,0.018,0.50761,0.04009
0.900,0.750,0.513,0.100,0.000,0.164,0.023,0.50784,0.04134
0.900,0.750,0.513,0.100,0.000,0.164,0.028,0.50807,0.04258
0.900,0.750,0.513,0.100,0.000,0.164,0.033,0.50830,0.04383
0.900,0.750,0.513,0.100,0.000,0.164,0.038,0.50853,0.04508
0.900,0.750,0.513,0.100,0.000,0.164,0.044,0.50876,0.04633
0.900,0.750,0.513,0.100,0.000,0.164,0.049,0.50899,0.04758
0.900,0.750,0.513,0.100,0.000,0.164,0.054,0.50922,0.04882
0.900,0.750,0.513,0.100,0.000,0.164,0.059,0.50944,0.05007
0.900,0.750,0.513,0.100,0.000,0.164,0.064,0.50967,0.05132
0.900,0.750,0.513,0.100,0.000,0.164,0.069,0.50990,0.05257
0.900,0.750,0.513,0.100,0.000,0.164,0.074,0.51012,0.05382
0.900,0.750,0.513,0.100,0.000,0.164,0.079,0.51035,0.05507
0.900,0.750,0.513,0.100,0.000,0.164,0.085,0.51057,0.05631
0.900,0.750,0.513,0.100,0.000,0.164,0.090,0.51080,0.05756
0.900,0.750,0.513,0.100,0.000,0.164,0.095,0.51102,0.05881
0.900,0.750,0.513,0.100,0.000,0.164,0.100,0.51125,0.06006
0.900,0.750,0.513,0.100,0.000,0.169,-0.100,0.50196,0.01013
0.900,0.750,0.513,0.100,0.000,0.169,-0.095,0.50220,0.01138
0.900,0.750,0.513,0.100,0.000,0.169,-0.090,0.50244,0.01263
0.900,0.750,0.513,0.100,0.000,0.169,-0.085,0.50268,0.01388
0.900,0.750,0.513,0.100,0.000,0.169,-0.079,0.50292,0.01512
0.900,0.750,0.513,0.100,0.000,0.169,-0.074,0.50315,0.01637
0.900,0.750,0.513,0.100,0.000,0.169,-0.069,0.50339,0.01762
0.900,0.750,0.513,0.100,0.000,0.169,-0.064,0.50363,0.01887
0.900,0.750,0.513,0.100,0.000,0.169,-0.059,0.50387,0.02012
0.900,0.750,0.513,0.100,0.000,0.169,-0.054,0.50410,0.02137
0.900,0.750,0.513,0.100,0.000,0.169,-0.049,0.50434,0.02261
0.900,0.750,0.513,0.100,0.000,0.169,-0.044,0.50457,0.02386
0.900,0.750,0.513,0.100,0.000,0.169,-0.038,0.50481,0.02511
0.900,0.750,0.513,0.100,0.000,0.169,-0.033,0.50504,0.02636
0.900,0.750,0.513,0.100,0.000,0.169,-0.028,0.50528,0.02761
0.900,0.750,0.513,0.100,0.000,0.169,-0.023,0.50551,0.02885
0.900,0.750,0.513,0.100,0.000,0.169,-0.018,0.50574,0.03010
0.900,0.750,0.513,0.100,0.000,0.169,-0.013,0.50598,0.03135
0.900,0.750,0.513,0.100,0.000,0.169,-0.008,0.50621,0.03260
0.900,0.750,0.513,0.100,0.000,0.169,-0.003,0.50644,0.03385
0.900,0.750,0.513,0.100,0.000,0.169,0.003,0.50667,0.03510
0.900,0.750,0.513,0.100,0.000,0.169,0.008,0.50690,0.03634
0.900,0.750,0.513,0.100,0.000,0.169,0.013,0.50714,0.03759
0.900,0.750,0.513,0.100,0.000,0.169,0.018,0.50737,0.03884
0.900,0.750,0.513,0.100,0.000,0.169,0.023,0.50760,0.04009
0.900,0.750,0.513,0.100,0.000,0.169,0.028,0.50783,0.04134
0.900,0.750,0.513,0.100,0.000,0.169,0.033,0.50805,0.04258
0.900,0.750,0.513,0.100,0.000,0.169,0.038,0.50828,0.04383
0.900,0.750,0.513,0.100,0.000,0.169,0.044,0.50851,0.04508
0.900,0.750,0.513,0.100,0.000,0.169,0.049,0.50874,0.04633
0.900,0.750,0.513,0.100,0.000,0.169,0.054,0.50897,0.04758
0.900,0.750,0.513,0.100,0.000,0.169,0.059,0.50920,0.04882
0.900,0.750,0.513,0.100,0.000,0.169,0.064,0.50942,0.05007
0.900,0.750,0.513,0.100,0.000,0.169,0.069,0.50965,0.05132
0.900,0.750,0.513,0.100,0.000,0.169,0.074,0.50987,0.05257
0.900,0.750,0.513,0.100,0.000,0.169,0.079,0.51010,0.05382
0.900,0.750,0.513,0.100,0.000,0.169,0.085,0.51033,0.05507
0.900,0.750,0.513,0.100,0.000,0.169,0.090,0.51055,0.05631
0.900,0.750,0.513,0.100,0.000,0.169,0.095,0.51078,0.05756
0.900,0.750,0.513,0.100,0.000,0.169,0.100,0.51100,0.05881
0.900,0.750,0.513,0.100,0.000,0.174,-0.100,0.50172,0.00888
0.900,0.750,0.513,0.100,0.000,0.174,-0.095,0.50196,0.01013
0.900,0.750,0.513,0.100,0.000,0.174,-0.090,0.50220,0.01138
0.900,0.750,0.513,0.100,0.000,0.174,-0.085,0.50243,0.01263
0.900,0.750,0.513,0.100,0.000,0.174,-0.079,0.50267,0.01388
0.900,0.750,0.513,0.100,0.000,0.174,-0.074,0.50291,0.01512
0.900,0.750,0.513,0.100,0.000,0.174,-0.069,0.50315,0.01637
0.900,0.750,0.513,0.100,0.000,0.174,-0.064,0.50338,0.01762
0.900,0.750,0.513,0.100,0.000,0.174,-0.059,0.50362,0.01887
0.900,0.750,0.513,0.100,0.000,0.174,-0.054,0.50386,0.02012
0.900,0.750,0.513,0.100,0.000,0.174,-0.049,0.50409,0.02137
0.900,0.750,0.513,0.100,0.000,0.174,-0.044,0.50433,0.02261
0.900,0.750,0.513,0.100,0.000,0.174,-0.038,0.50456,0.02386
0.900,0.750,0.513,0.100,0.000,0.174,-0.033,0.50480,0.02511
0.900,0.750,0.513,0.100,0.000,0.174,-0.028,0.50503,0.02636
0.900,0.750,0.513,0.100,0.000,0.174,-0.023,0.50527,0.02761
0.900,0.750,0.513,0.100,0.000,0.174,-0.018,0.50550,0.02885
0.900,0.750,0.513,0.100,0.000,0.174,-0.013,0.50573,0.03010
0.900,0.750,0.513,0.100,0.000,0.174,-0.008,0.50596,0.03135
0.900,0.750,0.513,0.100,0.000,0.174,-0.003,0.50620,0.03260
0.900,0.750,0.513,0.100,0.000,0.174,0.003,0.50643,0.03385
0.900,0.750,0.513,0.100,0.000,0.174,0.008,0.50666,0.03510
0.900,0.750,0.513,0.100,0.000,0.174,0.013,0.50689,0.03634
0.900,0.750,0.513,0.100,0.000,0.174,0.018,0.50712,0.03759
0.900,0.750,0.513,0.100,0.000,0.174,0.023,0.50735,0.03884
0.900,0.750,0.513,0.100,0.000,0.174,0.028,0.50758,0.04009
0.900,0.750,0.513,0.100,0.000,0.174,0.033,0.50781,0.04134
0.900,0.750,0.513,0.100,0.000,0.174,0.038,0.50804,0.04258
0.900,0.750,0.513,0.100,0.000,0.174,0.044,0.50827,0.04383
0.900,0.750,0.513,0.100,0.000,0.174,0.049,0.50849,0.04508
0.900,0.750,0.513,0.100,0.000,0.174,0.054,0.50872,0.04633
0.900,0.750,0.513,0.100,0.000,0.174,0.059,0.50895,0.04758
0.900,0.750,0.513,0.100,0.000,0.174,0.064,0.50918,0.04882
0.900,0.750,0.513,0.100,0.000,0.174,0.069,0.50940,0.05007
0.900,0.750,0.513,0.100,0.000,0.174,0.074,0.50963,0.05132
0.900,0.750,0.513,0.100,0.000,0.174,0.079,0.50985,0.05257
0.900,0.750,0.513,0.100,0.000,0.174,0.085,0.51008,0.05382
0.900,0.750,0.513,0.100,0.000,0.174,0.090,0.51030,0.05507
0.900,0.750,0.513,0.100,0.000,0.174,0.095,0.51053,0.05631
0.900,0.750,0.513,0.100,0.000,0.174,0.100,0.51075,0.05756
0.900,0.750,0.513,0.100,0.000,0.179,-0.100,0.50147,0.00764
0.900,0.750,0.513,0.100,0.000,0.179,-0.095,0.50171,0.00888
0.900,0.750,0.513,0.100,0.000,0.179,-0.090,0.50195,0.01013
0.900,0.750,0.513,0.100,0.000,0.179,-0.085,0.50219,0.01138
0.900,0.750,0.513,0.100,0.000,0.179,-0.079,0.50243,0.01263
0.900,0.750,0.513,0.100,0.000,0.179,-0.074,0.50267,0.01388
0.900,0.750,0.513,0.100,0.000,0.179,-0.069,0.50290,0.01512
0.900,0.750,0.513,0.100,0.000,0.179,-0.064,0.50314,0.01637
0.900,0.750,0.513,0.100,0.000,0.179,-0.059,0.50338,0.01762
0.900,0.750,0.513,0.100,0.000,0.179,-0.054,0.50361,0.01887
0.900,0.750,0.513,0.100,0.000,0.179,-0.049,0.50385,0.02012
0.900,0.750,0.513,0.100,0.000,0.179,-0.044,0.50408,0.02137
0.900,0.750,0.513,0.100,0.000,0.179,-0.038,0.50432,0.02261
0.900,0.750,0.513,0.100,0.000,0.179,-0.033,0.50455,0.02386
0.900,0.750,0.513,0.100,0.000,0.179,-0.028,0.50479,0.02511
0.900,0.750,0.513,0.100,0.000,0.179,-0.023,0.50502,0.02636
0.900,0.750,0.513,0.100,0.000,0.179,-0.018,0.50525,0.02761
0.900,0.750,0.513,0.100,0.000,0.179,-0.013,0.50549,0.02885
0.900,0.750,0.513,0.100,0.000,0.179,-0.008,0.50572,0.03010
0.900,0.750,0.513,0.100,0.000,0.179,-0.003,0.50595,0.03135
0.900,0.750,0.513,0.100,0.000,0.179,0.003,0.50618,0.03260
0.900,0.750,0.513,0.100,0.000,0.179,0.008,0.50641,0.03385
0.900,0.750,0.513,0.100,0.000,0.179,0.013,0.50664,0.03510
0.900,0.750,0.513,0.100,0.000,0.179,0.018,0.50687,0.03634
0.900,0.750,0.513,0.100,0.000,0.179,0.023,0.50710,0.03759
0.900,0.750,0.513,0.100,0.000,0.179,0.028,0.50733,0.03884
0.900,0.750,0.513,0.100,0.000,0.179,0.033,0.50756,0.04009
0.900,0.750,0.513,0.100,0.000,0.179,0.038,0.50779,0.04134
0.900,0.750,0.513,0.100,0.000,0.179,0.044,0.50802,0.04258
0.900,0.750,0.513,0.100,0.000,0.179,0.049,0.50825,0.04383
0.900,0.750,0.513,0.100,0.000,0.179,0.054,0.50848,0.04508
0.900,0.750,0.513,0.100,0.000,0.179,0.059,0.50870,0.04633
0.900,0.750,0.513,0.100,0.000,0.179,0.064,0.50893,0.04758
0.900,0.750,0.513,0.100,0.000,0.179,0.069,0.50916,0.04882
0.900,0.750,0.513,0.100,0.000,0.179,0.074,0.50938,0.05007
0.900,0.750,0.513,0.100,0.000,0.179,0.079,0.50961,0.05132
0.900,0.750,0.513,0.100,0.000,0.179,0.085,0.50983,0.05257
0.900,0.750,0.513,0.100,0.000,0.179,0.090,0.51006,0.05382
0.900,0.750,0.513,0.100,0.000,0.179,0.095,0.51028,0.05507
0.900,0.750,0.513,0.100,0.000,0.179,0.100,0.51051,0.05631
0.900,0.750,0.513,0.100,0.000,0.185,-0.100,0.50123,0.00639
0.900,0.750,0.513,0.100,0.000,0.185,-0.095,0.50147,0.00764
0.900,0.750,0.513,0.100,0.000,0.185,-0.090,0.50171,0.00888
0.900,0.750,0.513,0.100,0.000,0.185,-0.085,0.50195,0.01013
0.900,0.750,0.513,0.100,0.000,0.185,-0.079,0.50219,0.01138
0.900,0.750,0.513,0.100,0.000,0.185,-0.074,0.50242,0.01263
0.900,0.750,0.513,0.100,0.000,0.185,-0.069,0.50266,0.01388
0.900,0.750,0.513,0.100,0.000,0.185,-0.064,0.50290,0.01512
0.900,0.750,0.513,0.100,0.000,0.185,-0.059,0.50313,0.01637
0.900,0.750,0.513,0.100,0.000,0.185,-0.054,0.50337,0.01762
0.900,0.750,0.513,0.100,0.000,0.185,-0.049,0.50361,0.01887
0.900,0.750,0.513,0.100,0.000,0.185,-0.044,0.50384,0.02012
0.900,0.750,0.513,0.100,0.000,0.185,-0.038,0.50408,0.02137
0.900,0.750,0.513,0.100,0.000,0.185,-0.033,0.50431,0.02261
0.900,0.750,0.513,0.100,0.000,0.185,-0.028,0.50454,0.02386
0.900,0.750,0.513,0.100,0.000,0.185,-0.023,0.50478,0.02511
0.900,0.750,0.513,0.100,0.000,0.185,-0.018,0.50501,0.02636
0.900,0.750,0.513,0.100,0.000,0.185,-0.013,0.50524,0.02761
0.900,0.750,0.513,0.100,0.000,0.185,-0.008,0.50547,0.02885
0.900,0.750,0.513,0.100,0.000,0.185,-0.003,0.50571,0.03010
0.900,0.750,0.513,0.100,0.000,0.185,0.003,0.50594,0.03135
0.900,0.750,0.513,0.100,0.000,0.185,0.008,0.50617,0.03260
0.900,0.750,0.513,0.100,0.000,0.185,0.013,0.50640,0.03385
0.900,0.750,0.513,0.100,0.000,0.185,0.018,0.50663,0.03510
0.900,0.750,0.513,0.100,0.000,0.185,0.023,0.50686,0.03634
0.900,0.750,0.513,0.100,0.000,0.185,0.028,0.50709,0.03759
0.900,0.750,0.513,0.100,0.000,0.185,0.033,0.50732,0.03884
0.900,0.750,0.513,0.100,0.000,0.185,0.038,0.50755,0.04009
0.900,0.750,0.513,0.100,0.000,0.185,0.044,0.50778,0.04134
0.900,0.750,0.513,0.100,0.000,0.185,0.049,0.50800,0.04258
0.900,0.750,0.513,0.100,0.000,0.185,0.054,0.50823,0.04383
0.900,0.750,0.513,0.100,0.000,0.185,0.059,0.50846,0.04508
0.900,0.750,0.513,0.100,0.000,0.185,0.064,0.50868,0.04633
0.900,0.750,0.513,0.100,0.000,0.185,0.069,0.50891,0.04758
0.900,0.750,0.513,0.100,0.000,0.185,0.074,0.50914,0.04882
0.900,0.750,0.513,0.100,0.000,0.185,0.079,0.50936,0.05007
0.900,0.750,0.513,0.100,0.000,0.185,0.085,0.50959,0.05132
0.900,0.750,0.513,0.100,0.000,0.185,0.090,0.50981,0.05257
0.900,0.750,0.513,0.100,0.000,0.185,0.095,0.51004,0.05382
0.900,0.750,0.513,0.100,0.000,0.185,0.100,0.51026,0.05507
0.900,0.750,0.513,0.100,0.000,0.190,-0.100,0.50099,0.00514
0.900,0.750,0.513,0.100,0.000,0.190,-0.095,0.50123,0.00639
0.900,0.750,0.513,0.100,0.000,0.190,-0.090,0.50147,0.00764
0.900,0.750,0.513,0.100,0.000,0.190,-0.085,0.50171,0.00888
0.900,0.750,0.513,0.100,0.000,0.190,-0.079,0.50194,0.01013
0.900,0.750,0.513,0.100,0.000,0.190,-0.074,0.50218,0.01138
0.900,0.750,0.513,0.100,0.000,0.190,-0.069,0.50242,0.01263
0.900,0.750,0.513,0.100,0.000,0.190,-0.064,0.50266,0.01388
0.900,0.750,0.513,0.100,0.000,0.190,-0.059,0.50289,0.01512
0.900,0.750,0.513,0.100,0.000,0.190,-0.054,0.50313,0.01637
0.900,0.750,0.513,0.100,0.000,0.190,-0.049,0.50336,0.01762
0.900,0.750,0.513,0.100,0.000,0.190,-0.044,0.50360,0.01887
0.900,0.750,0.513,0.100,0.000,0.190,-0.038,0.50383,0.02012
0.900,0.750,0.513,0.100,0.000,0.190,-0.033,0.50407,0.02137
0.900,0.750,0.513,0.100,0.000,0.190,-0.028,0.50430,0.02261
0.900,0.750,0.513,0.100,0.000,0.190,-0.023,0.50453,0.02386
0.900,0.750,0.513,0.100,0.000,0.190,-0.018,0.50477,0.02511
0.900,0.750,0.513,0.100,0.000,0.190,-0.013,0.50500,0.02636
0.900,0.750,0.513,0.100,0.000,0.190,-0.008,0.50523,0.02761
0.900,0.750,0.513,0.100,0.000,0.190,-0.003,0.50546,0.02885
0.900,0.750,0.513,0.100,0.000,0.190,0.003,0.50569,0.03010
0.900,0.750,0.513,0.100,0.000,0.190,0.008,0.50593,0.03135
0.900,0.750,0.513,0.100,0.000,0.190,0.013,0.50616,0.03260
0.900,0.750,0.513,0.100,0.000,0.190,0.018,0.50639,0.03385
0.900,0.750,0.513,0.100,0.000,0.190,0.023,0.50662,0.03510
0.900,0.750,0.513,0.100,0.000,0.190,0.028,0.50685,0.03634
0.900,0.750,0.513,0.100,0.000,0.190,0.033,0.50707,0.03759
0.900,0.750,0.513,0.100,0.000,0.190,0.038,0.50730,0.03884
0.900,0.750,0.513,0.100,0.000,0.190,0.044,0.50753,0.04009
0.900,0.750,0.513,0.100,0.000,0.190,0.049,0.50776,0.04134
0.900,0.750,0.513,0.100,0.000,0.190,0.054,0.50799,0.04258
0.900,0.750,0.513,0.100,0.000,0.190,0.059,0.50821,0.04383
0.900,0.750,0.513,0.100,0.000,0.190,0.064,0.50844,0.04508
0.900,0.750,0.513,0.100,0.000,0.190,0.069,0.50867,0.04633
0.900,0.750,0.513,0.100,0.000,0.190,0.074,0.50889,0.04758
0.900,0.750,0.513,0.100,0.000,0.190,0.079,0.50912,0.04882
0.900,0.750,0.513,0.100,0.000,0.190,0.085,0.50934,0.05007
0.900,0.750,0.513,0.100,0.000,0.190,0.090,0.50957,0.05132
0.900,0.750,0.513,0.100,0.000,0.190,0.095,0.50979,0.05257
